combo_name,combo_size,families,strategies,strategy_ids,production_eligible,preferred_eligible,acceptance_reason,preferred_reason,evaluated_runs,passing_runs,pairs_tested,passing_pairs,two_leg_pairs_tested,two_leg_execution_input_pairs,two_leg_passing_pairs,required_cost_buckets,required_backtest_mode,required_two_leg_inputs,total_trades,median_profit_factor,median_sharpe,worst_drawdown
combo_4way_183,4,adaptive;composite;hybrid;zscore,Dynamic Threshold Model;Composite Quant Score;ZScore + ECM;Classic ZScore Mean Reversion,20;18;2;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.0,-0.5299254807978149,0.26875228106983406
combo_4way_190,4,adaptive;composite;ml;zscore,Dynamic Threshold Model;Composite Quant Score;Feature Importance Model;Classic ZScore Mean Reversion,20;18;31;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.0,-0.5299254807978149,0.26875228106983406
combo_4way_192,4,adaptive;composite;portfolio;zscore,Dynamic Threshold Model;Composite Quant Score;Pair Ranking Strategy;Classic ZScore Mean Reversion,20;18;25;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.0,-0.5299254807978149,0.26875228106983406
combo_4way_199,4,adaptive;copula;ecm;zscore,Dynamic Threshold Model;Copula Risk Filter;Pure ECM;Classic ZScore Mean Reversion,20;29;8;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.0,-0.5299254807978149,0.26875228106983406
combo_4way_204,4,adaptive;copula;hybrid;zscore,Dynamic Threshold Model;Copula Risk Filter;ZScore + ECM;Classic ZScore Mean Reversion,20;29;2;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.0,-0.5299254807978149,0.26875228106983406
combo_4way_211,4,adaptive;copula;ml;zscore,Dynamic Threshold Model;Copula Risk Filter;Feature Importance Model;Classic ZScore Mean Reversion,20;29;31;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.0,-0.5299254807978149,0.26875228106983406
combo_4way_213,4,adaptive;copula;portfolio;zscore,Dynamic Threshold Model;Copula Risk Filter;Pair Ranking Strategy;Classic ZScore Mean Reversion,20;29;25;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.0,-0.5299254807978149,0.26875228106983406
combo_4way_219,4,adaptive;ecm;hybrid;zscore,Dynamic Threshold Model;Pure ECM;ZScore + ECM;Classic ZScore Mean Reversion,20;8;2;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.0,-0.5299254807978149,0.26875228106983406
combo_4way_226,4,adaptive;ecm;ml;zscore,Dynamic Threshold Model;Pure ECM;Feature Importance Model;Classic ZScore Mean Reversion,20;8;31;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.0,-0.5299254807978149,0.26875228106983406
combo_4way_228,4,adaptive;ecm;portfolio;zscore,Dynamic Threshold Model;Pure ECM;Pair Ranking Strategy;Classic ZScore Mean Reversion,20;8;25;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.0,-0.5299254807978149,0.26875228106983406
combo_4way_236,4,adaptive;hybrid;ml;zscore,Dynamic Threshold Model;ZScore + ECM;Feature Importance Model;Classic ZScore Mean Reversion,20;2;31;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.0,-0.5299254807978149,0.26875228106983406
combo_4way_238,4,adaptive;hybrid;portfolio;zscore,Dynamic Threshold Model;ZScore + ECM;Pair Ranking Strategy;Classic ZScore Mean Reversion,20;2;25;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.0,-0.5299254807978149,0.26875228106983406
combo_4way_247,4,adaptive;ml;portfolio;zscore,Dynamic Threshold Model;Feature Importance Model;Pair Ranking Strategy;Classic ZScore Mean Reversion,20;31;25;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.0,-0.5299254807978149,0.26875228106983406
combo_3way_103,3,composite;mean_reversion;zscore,Composite Quant Score;Hurst Filter;Classic ZScore Mean Reversion,18;12;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,76,0.0,-0.5299254807978149,0.2575112374854235
combo_3way_124,3,copula;mean_reversion;zscore,Copula Risk Filter;Hurst Filter;Classic ZScore Mean Reversion,29;12;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,76,0.0,-0.5299254807978149,0.2575112374854235
combo_3way_139,3,ecm;mean_reversion;zscore,Pure ECM;Hurst Filter;Classic ZScore Mean Reversion,8;12;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,76,0.0,-0.5299254807978149,0.2575112374854235
combo_3way_149,3,hybrid;mean_reversion;zscore,ZScore + ECM;Hurst Filter;Classic ZScore Mean Reversion,2;12;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,76,0.0,-0.5299254807978149,0.2575112374854235
combo_3way_158,3,mean_reversion;ml;zscore,Hurst Filter;Feature Importance Model;Classic ZScore Mean Reversion,12;31;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,76,0.0,-0.5299254807978149,0.2575112374854235
combo_3way_160,3,mean_reversion;portfolio;zscore,Hurst Filter;Pair Ranking Strategy;Classic ZScore Mean Reversion,12;25;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,76,0.0,-0.5299254807978149,0.2575112374854235
combo_2way_17,2,composite;zscore,Composite Quant Score;Classic ZScore Mean Reversion,18;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.5299254807978149,0.2575112374854235
combo_2way_24,2,copula;zscore,Copula Risk Filter;Classic ZScore Mean Reversion,29;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.5299254807978149,0.2575112374854235
combo_2way_30,2,ecm;zscore,Pure ECM;Classic ZScore Mean Reversion,8;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.5299254807978149,0.2575112374854235
combo_2way_35,2,hybrid;zscore,ZScore + ECM;Classic ZScore Mean Reversion,2;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.5299254807978149,0.2575112374854235
combo_2way_42,2,ml;zscore,Feature Importance Model;Classic ZScore Mean Reversion,31;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.5299254807978149,0.2575112374854235
combo_2way_44,2,portfolio;zscore,Pair Ranking Strategy;Classic ZScore Mean Reversion,25;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.5299254807978149,0.2575112374854235
combo_3way_49,3,adaptive;composite;mean_reversion,Dynamic Threshold Model;Composite Quant Score;Hurst Filter,20;18;12,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,76,0.0,-0.5931503631968452,0.26875228106983406
combo_3way_56,3,adaptive;copula;mean_reversion,Dynamic Threshold Model;Copula Risk Filter;Hurst Filter,20;29;12,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,76,0.0,-0.5931503631968452,0.26875228106983406
combo_3way_62,3,adaptive;ecm;mean_reversion,Dynamic Threshold Model;Pure ECM;Hurst Filter,20;8;12,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,76,0.0,-0.5931503631968452,0.26875228106983406
combo_3way_67,3,adaptive;hybrid;mean_reversion,Dynamic Threshold Model;ZScore + ECM;Hurst Filter,20;2;12,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,76,0.0,-0.5931503631968452,0.26875228106983406
combo_3way_72,3,adaptive;mean_reversion;ml,Dynamic Threshold Model;Hurst Filter;Feature Importance Model,20;12;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,76,0.0,-0.5931503631968452,0.26875228106983406
combo_3way_73,3,adaptive;mean_reversion;portfolio,Dynamic Threshold Model;Hurst Filter;Pair Ranking Strategy,20;12;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,76,0.0,-0.5931503631968452,0.26875228106983406
combo_2way_01,2,adaptive;composite,Dynamic Threshold Model;Composite Quant Score,20;18,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.5931503631968452,0.26875228106983406
combo_2way_02,2,adaptive;copula,Dynamic Threshold Model;Copula Risk Filter,20;29,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.5931503631968452,0.26875228106983406
combo_2way_03,2,adaptive;ecm,Dynamic Threshold Model;Pure ECM,20;8,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.5931503631968452,0.26875228106983406
combo_2way_04,2,adaptive;hybrid,Dynamic Threshold Model;ZScore + ECM,20;2,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.5931503631968452,0.26875228106983406
combo_2way_06,2,adaptive;ml,Dynamic Threshold Model;Feature Importance Model,20;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.5931503631968452,0.26875228106983406
combo_2way_07,2,adaptive;portfolio,Dynamic Threshold Model;Pair Ranking Strategy,20;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.0,-0.5931503631968452,0.26875228106983406
combo_4way_301,4,composite;mean_reversion;regime;zscore,Composite Quant Score;Hurst Filter;KMeans Regime Model;Classic ZScore Mean Reversion,18;12;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.41506339530287434,-0.7900927701766729,0.2575112374854235
combo_4way_336,4,copula;mean_reversion;regime;zscore,Copula Risk Filter;Hurst Filter;KMeans Regime Model;Classic ZScore Mean Reversion,29;12;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.41506339530287434,-0.7900927701766729,0.2575112374854235
combo_4way_356,4,ecm;mean_reversion;regime;zscore,Pure ECM;Hurst Filter;KMeans Regime Model;Classic ZScore Mean Reversion,8;12;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.41506339530287434,-0.7900927701766729,0.2575112374854235
combo_4way_366,4,hybrid;mean_reversion;regime;zscore,ZScore + ECM;Hurst Filter;KMeans Regime Model;Classic ZScore Mean Reversion,2;12;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.41506339530287434,-0.7900927701766729,0.2575112374854235
combo_4way_373,4,mean_reversion;ml;regime;zscore,Hurst Filter;Feature Importance Model;KMeans Regime Model;Classic ZScore Mean Reversion,12;31;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.41506339530287434,-0.7900927701766729,0.2575112374854235
combo_4way_374,4,mean_reversion;portfolio;regime;zscore,Hurst Filter;Pair Ranking Strategy;KMeans Regime Model;Classic ZScore Mean Reversion,12;25;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.41506339530287434,-0.7900927701766729,0.2575112374854235
combo_3way_109,3,composite;regime;zscore,Composite Quant Score;KMeans Regime Model;Classic ZScore Mean Reversion,18;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.41506339530287434,-0.7900927701766729,0.2575112374854235
combo_3way_130,3,copula;regime;zscore,Copula Risk Filter;KMeans Regime Model;Classic ZScore Mean Reversion,29;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.41506339530287434,-0.7900927701766729,0.2575112374854235
combo_3way_145,3,ecm;regime;zscore,Pure ECM;KMeans Regime Model;Classic ZScore Mean Reversion,8;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.41506339530287434,-0.7900927701766729,0.2575112374854235
combo_3way_155,3,hybrid;regime;zscore,ZScore + ECM;KMeans Regime Model;Classic ZScore Mean Reversion,2;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.41506339530287434,-0.7900927701766729,0.2575112374854235
combo_3way_164,3,ml;regime;zscore,Feature Importance Model;KMeans Regime Model;Classic ZScore Mean Reversion,31;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.41506339530287434,-0.7900927701766729,0.2575112374854235
combo_3way_165,3,portfolio;regime;zscore,Pair Ranking Strategy;KMeans Regime Model;Classic ZScore Mean Reversion,25;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.41506339530287434,-0.7900927701766729,0.2575112374854235
combo_4way_186,4,adaptive;composite;mean_reversion;regime,Dynamic Threshold Model;Composite Quant Score;Hurst Filter;KMeans Regime Model,20;18;12;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.43722565356561444,-0.800399333204608,0.26875228106983406
combo_4way_207,4,adaptive;copula;mean_reversion;regime,Dynamic Threshold Model;Copula Risk Filter;Hurst Filter;KMeans Regime Model,20;29;12;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.43722565356561444,-0.800399333204608,0.26875228106983406
combo_4way_222,4,adaptive;ecm;mean_reversion;regime,Dynamic Threshold Model;Pure ECM;Hurst Filter;KMeans Regime Model,20;8;12;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.43722565356561444,-0.800399333204608,0.26875228106983406
combo_4way_232,4,adaptive;hybrid;mean_reversion;regime,Dynamic Threshold Model;ZScore + ECM;Hurst Filter;KMeans Regime Model,20;2;12;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.43722565356561444,-0.800399333204608,0.26875228106983406
combo_4way_241,4,adaptive;mean_reversion;ml;regime,Dynamic Threshold Model;Hurst Filter;Feature Importance Model;KMeans Regime Model,20;12;31;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.43722565356561444,-0.800399333204608,0.26875228106983406
